tag,tray,tray.rep,treatment,block,family,population,uline,dateplanted,shoot,root,survival,daysharvest,leaf_atharvest,height_atharvest,branches_atharvest,datedeathmiss,daysdeath,noddatamiss,totalwhite,totalred,totalnod,contaminated_nfixing_nodules
2743,95,11,T,8,HTR14,HTR,57,21-Oct-11,6.1875,1.9621,0,NA,5,NA,NA,0,74,0,12,0,12,0
1937,67,7,T,6,F226,F2,30,19-Oct-11,4.4531,1.9622,0,NA,2,NA,NA,0,28,0,10,0,10,0
659,23,31,T,2,WT37,WT,111,17-Oct-11,7.2604,1.9639,0,NA,2,NA,NA,0,29,0,6,0,6,0
2348,80,20,Mix,7,DE7,DE,14,20-Oct-11,4.9325,1.9691,0,NA,3,NA,NA,0,42,0,4,0,4,NA
1227,42,17,T,4,HTD7,HTD,44,18-Oct-11,5.3497,1.9694,0,NA,2,NA,NA,0,25,0,8,0,8,0
2484,85,14,Mix,7,WT11,WT,103,20-Oct-11,4.8578,1.9704,0,NA,2,NA,NA,0,33,0,3,4,7,NA
1175,40,29,Mix,4,DE13,DE,16,18-Oct-11,4.6823,1.9733,0,NA,3,NA,NA,0,54,0,3,1,4,NA
278,10,26,T,1,WT11,WT,103,17-Oct-11,5.4291,1.9756,0,NA,3,NA,NA,0,46,0,1,0,1,0
257,10,5,T,1,HTD25,HTD,49,17-Oct-11,4.7446,1.9765,0,NA,2,NA,NA,0,29,0,3,0,3,0
896,32,2,T,3,DE2,DE,13,18-Oct-11,4.846,1.9768,0,NA,2,NA,NA,0,29,0,2,0,2,0
828,29,8,T,3,HTR13,HTR,56,18-Oct-11,5.8732,1.977,0,NA,2,NA,NA,0,29,0,4,0,4,0
1240,42,30,T,4,KA1,KA,63,18-Oct-11,4.6828,1.9781,0,NA,2,NA,NA,0,40,0,9,0,9,0
1546,53,6,Mix,5,HTD15,HTD,46,19-Oct-11,6.5075,1.9784,0,NA,3,NA,NA,0,39,0,13,0,13,NA
7,1,7,T,1,RBE14,RBE,75,17-Oct-11,3.456,1.9801,0,NA,2,NA,NA,0,30,0,26,0,26,0
924,32,30,T,3,HTD9,HTD,45,18-Oct-11,4.8716,1.9816,0,NA,3,NA,NA,0,58,0,7,0,7,0
544,19,26,T,2,WR45,WR,100,17-Oct-11,5.4117,1.9822,0,NA,2,NA,NA,0,30,0,4,0,4,0
1258,43,16,T,4,DE11,DE,15,18-Oct-11,3.7979,1.9897,0,NA,4,NA,NA,0,52,0,7,0,7,0
1932,67,2,T,6,RBE38,RBE,86,19-Oct-11,5.0364,1.993,0,NA,2,NA,NA,0,37,0,21,0,21,0
1863,64,7,T,5,KA11,KA,67,19-Oct-11,3.9053,1.9976,0,NA,2,NA,NA,0,34,0,10,0,10,0
1078,37,24,T,3,HTR1,HTR,53,18-Oct-11,3.0266,1.9983,0,NA,3,NA,NA,0,53,0,19,0,19,0
215,8,9,R,1,RBE15,RBE,76,17-Oct-11,6.1,2,1,94,6,2NA9,1,0,NA,0,6,6,12,NA
1191,41,13,Mix,4,F227,F2,31,18-Oct-11,6.2,2,1,99,9,2NA8,1,0,NA,0,15,18,33,NA
1536,52,28,Mix,4,HTR11,HTR,55,18-Oct-11,7,2,1,101,9,3NA6,1,0,NA,0,5,10,15,NA
1520,52,12,Mix,4,WT39,WT,112,18-Oct-11,9,2,1,101,9,2NA2,1,0,NA,0,10,8,18,NA
2091,72,19,Mix,6,WT30,WT,106,19-Oct-11,9,2,1,102,8,2NA9,1,0,NA,0,36,18,54,NA
891,31,25,Mix,3,RBE51,RBE,91,18-Oct-11,9.2,2,1,98,8,3NA2,1,0,NA,0,19,16,35,NA
810,28,22,Mix,3,RBE21,RBE,79,18-Oct-11,9.3,2,1,97,8,3,1,0,NA,0,27,1,28,NA
2177,75,9,Mix,6,HTR15,HTR,58,19-Oct-11,9.8,2,1,102,8,1NA5,1,0,NA,0,17,24,41,NA
2713,93,27,Mix,8,WR48,WR,101,21-Oct-11,10.7,2,1,102,7,1NA8,1,0,NA,0,5,12,17,NA
1010,35,20,Mix,3,FOR26,FOR,38,18-Oct-11,12.5,2,1,99,7,2NA5,1,0,NA,0,15,6,21,NA
102,4,6,T,1,DE11,DE,15,17-Oct-11,4.9709,2.0016,0,NA,2,NA,NA,0,45,0,11,0,11,0
2250,77,18,T,7,RBE17,RBE,77,20-Oct-11,15.1736,2.0016,0,NA,2,NA,NA,0,26,0,3,0,3,0
1719,59,5,T,5,AC3,AC,3,19-Oct-11,3.7728,2.003,0,NA,2,NA,NA,0,28,0,21,0,21,0
1063,37,9,T,3,FOR28,FOR,39,18-Oct-11,5.1871,2.0067,0,NA,2,NA,NA,0,37,0,15,0,15,0
530,19,12,T,2,AC14,AC,9,17-Oct-11,3.6745,2.0073,0,NA,3,NA,NA,0,52,0,4,0,4,0
1115,39,1,Mix,4,DU17,DU,20,18-Oct-11,4.0159,2.0074,0,NA,2,NA,NA,0,42,0,2,0,2,NA
1296,44,22,T,4,WR40a,WR,102,18-Oct-11,3.8154,2.0088,0,NA,2,NA,NA,0,44,0,3,0,3,0
1991,69,15,Mix,6,DU3,DU,18,19-Oct-11,4.0836,2.0127,0,NA,2,NA,NA,0,46,0,5,2,7,NA
1273,43,31,T,4,RBE23,RBE,80,18-Oct-11,5.0414,2.0182,0,NA,3,NA,NA,0,41,0,5,0,5,0
2160,74,24,T,6,RBE27,RBE,83,19-Oct-11,3.8632,2.0183,0,NA,2,NA,NA,0,40,0,7,0,7,0
2538,87,22,T,8,WT30,WT,106,21-Oct-11,5.7745,2.0205,0,NA,2,NA,NA,0,32,0,9,0,9,0
1303,44,29,T,4,DU17,DU,20,18-Oct-11,5.9731,2.025,0,NA,2,NA,NA,0,35,0,6,0,6,0
374,13,30,Mix,2,RBE32,RBE,84,17-Oct-11,7.2832,2.0254,0,NA,4,NA,NA,0,51,0,5,0,5,NA
1243,43,1,T,4,FOR15,FOR,35,18-Oct-11,7.1786,2.0256,0,NA,2,NA,NA,0,29,0,3,0,3,0
2112,73,8,T,6,FOR28,FOR,39,19-Oct-11,4.6989,2.0258,0,NA,2,NA,NA,0,37,0,3,0,3,0
1703,58,21,T,5,FOR43,FOR,42,19-Oct-11,6.0337,2.0277,0,NA,3,NA,NA,0,37,0,6,0,6,0
806,28,18,Mix,3,HTD20,HTD,48,18-Oct-11,4.2215,2.0283,0,NA,3,NA,NA,0,57,0,8,0,8,NA
144,5,16,Mix,1,HTR30,HTR,61,17-Oct-11,5.7851,2.03,0,NA,3,NA,NA,0,30,0,3,0,3,NA
1110,38,24,T,4,F227,F2,31,18-Oct-11,4.6663,2.0311,0,NA,2,NA,NA,0,47,0,4,0,4,0
88,3,24,Mix,1,FOR18,FOR,36,17-Oct-11,5.121,2.0347,0,NA,2,NA,NA,0,30,0,5,0,5,NA
1232,42,22,T,4,KA27,KA,72,18-Oct-11,3.8745,2.0385,0,NA,2,NA,NA,0,22,0,3,0,3,0
914,32,20,T,3,F227,F2,31,18-Oct-11,5.9783,2.0393,0,NA,3,NA,NA,0,37,0,3,0,3,0
1234,42,24,T,4,KA7,KA,65,18-Oct-11,4.2113,2.0404,0,NA,3,NA,NA,0,51,0,7,0,7,0
2077,72,5,Mix,6,F227,F2,31,19-Oct-11,3.3582,2.0422,0,NA,2,NA,NA,0,28,0,15,0,15,NA
275,10,23,T,1,RBE21,RBE,79,17-Oct-11,6.1739,2.0445,0,NA,3,NA,NA,0,30,0,12,0,12,0
1219,42,9,T,4,F218,F2,26,18-Oct-11,4.7813,2.0466,0,NA,2,NA,NA,0,35,0,0,0,0,0
2841,98,13,Mix,8,AC14,AC,9,21-Oct-11,3.3595,2.0474,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
1941,67,11,T,6,WR18,WR,95,19-Oct-11,7.6857,2.054,0,NA,2,NA,NA,0,28,0,22,0,22,0
1100,38,14,T,3,RBE48,RBE,90,18-Oct-11,6.0642,2.0555,0,NA,3,NA,NA,0,42,0,7,0,7,0
158,5,30,Mix,1,WR31,WR,97,17-Oct-11,6.7708,2.0572,0,NA,2,NA,NA,0,45,0,3,0,3,NA
1101,38,15,T,4,KA9,KA,66,18-Oct-11,4.1105,2.058,0,NA,3,NA,NA,0,47,0,4,0,4,0
1009,35,19,Mix,3,RBE43,RBE,88,18-Oct-11,8.0865,2.0607,0,NA,5,NA,NA,0,62,0,1,1,2,NA
2247,77,15,T,7,WT32,WT,108,20-Oct-11,6.1822,2.0627,0,NA,4,NA,NA,0,87,0,5,0,5,0
1021,35,31,Mix,3,RBE23,RBE,80,18-Oct-11,6.9822,2.064,0,NA,4,NA,NA,0,54,0,13,17,30,NA
352,13,8,Mix,2,WT39,WT,112,17-Oct-11,3.2692,2.0642,0,NA,3,NA,NA,0,54,0,3,0,3,NA
1611,55,25,T,5,RBE51,RBE,91,19-Oct-11,3.3557,2.0668,0,NA,2,NA,NA,0,35,0,15,0,15,0
1987,69,11,Mix,6,WT31,WT,107,19-Oct-11,3.3769,2.0669,0,NA,2,NA,NA,0,46,0,3,2,5,NA
1300,44,26,T,4,WR42,WR,99,18-Oct-11,5.1996,2.0715,0,NA,2,NA,NA,0,35,0,15,0,15,0
1083,37,29,T,3,RBE27,RBE,83,18-Oct-11,5.7609,2.0734,0,NA,4,NA,NA,0,41,0,5,1,6,0
266,10,14,T,1,RBE24,RBE,81,17-Oct-11,3.6436,2.0739,0,NA,3,NA,NA,0,72,0,0,0,0,0
1151,40,5,Mix,4,HTD26,HTD,50,18-Oct-11,3.2101,2.08,0,NA,3,NA,NA,0,69,0,0,0,0,NA
832,29,12,T,3,WR45,WR,100,18-Oct-11,4.2027,2.0819,0,NA,2,NA,NA,0,51,0,0,0,0,0
1038,36,16,Mix,3,KA27,KA,72,18-Oct-11,5.8472,2.0833,0,NA,4,NA,NA,0,42,0,24,0,24,NA
1864,64,8,T,5,WT11,WT,103,19-Oct-11,4.0687,2.0869,0,NA,2,NA,NA,0,35,0,8,0,8,0
1697,58,15,T,5,F227,F2,31,19-Oct-11,7.3317,2.0897,0,NA,2,NA,NA,0,24,0,2,0,2,0
2269,78,5,T,7,KA1,KA,63,20-Oct-11,3.7405,2.0907,0,NA,3,NA,NA,0,36,0,10,0,10,0
445,16,5,T,2,RBE24,RBE,81,17-Oct-11,4.8806,2.0909,0,NA,4,NA,NA,0,68,0,0,0,0,0
537,19,19,T,2,RBE4,RBE,74,17-Oct-11,5.4276,2.0922,0,NA,2,NA,NA,0,41,0,11,0,11,0
632,23,4,T,2,FOR28,FOR,39,17-Oct-11,6.1414,2.0925,0,NA,3,NA,NA,0,52,0,11,0,11,0
259,10,7,T,1,HTD28,HTD,51,17-Oct-11,4.2643,2.0966,0,NA,5,NA,NA,0,81,0,0,0,0,0
844,29,24,T,3,KA21,KA,70,18-Oct-11,6.8955,2.0973,0,NA,3,NA,NA,0,50,0,3,0,3,0
1190,41,12,Mix,4,WT39,WT,112,18-Oct-11,7.5723,2.0979,0,NA,3,NA,NA,0,35,0,8,0,8,NA
1215,42,5,T,4,AC3,AC,3,18-Oct-11,3.6508,2.099,0,NA,2,NA,NA,0,40,0,1,0,1,0
353,13,9,Mix,2,WR48,WR,101,17-Oct-11,6.3,2.1,1,95,7,2NA3,1,0,NA,0,6,6,12,NA
724,25,32,Mix,3,HTR13,HTR,56,18-Oct-11,8.3,2.1,1,97,7,2,1,0,NA,0,25,13,38,NA
2103,72,31,Mix,6,RBE17,RBE,77,19-Oct-11,6.1798,2.1017,0,NA,2,NA,NA,0,28,0,6,0,6,NA
1073,37,19,T,3,HTD26,HTD,50,18-Oct-11,4.2331,2.102,0,NA,2,NA,NA,0,50,0,0,0,0,0
1298,44,24,T,4,HTD25,HTD,49,18-Oct-11,6.3484,2.1041,0,NA,3,NA,NA,0,43,0,3,1,4,0
2816,97,20,T,8,FOR1,FOR,33,21-Oct-11,4.5592,2.1048,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
346,13,2,Mix,2,HTD15,HTD,46,17-Oct-11,5.6998,2.1058,0,NA,2,NA,NA,0,31,0,4,0,4,NA
1211,42,1,T,4,AC15,AC,10,18-Oct-11,4.1352,2.1074,0,NA,2,NA,NA,0,46,0,24,0,24,0
824,29,4,T,3,DU28,DU,22,18-Oct-11,6.8365,2.1142,0,NA,3,NA,NA,0,38,0,4,0,4,0
111,4,15,T,1,AC11,AC,6,17-Oct-11,5.9657,2.1181,0,NA,2,NA,NA,0,26,0,7,0,7,0
16,1,16,T,1,FOR1,FOR,33,17-Oct-11,4.8061,2.1191,0,NA,3,NA,NA,0,52,0,26,0,26,0
104,4,8,T,1,AC20,AC,11,17-Oct-11,5.5877,2.122,0,NA,2,NA,NA,0,30,0,19,0,19,0
449,16,9,T,2,FOR1,FOR,33,17-Oct-11,5.894,2.122,0,NA,2,NA,NA,0,30,0,5,0,5,0
1961,67,31,T,6,FOR18,FOR,36,19-Oct-11,6.3686,2.1258,0,NA,2,NA,NA,0,40,0,5,0,5,0
808,28,20,Mix,3,DU28,DU,22,18-Oct-11,8.1102,2.13,0,NA,3,NA,NA,0,62,0,11,0,11,NA
1286,44,12,T,4,FOR43,FOR,42,18-Oct-11,5.0459,2.1306,0,NA,3,NA,NA,0,54,0,2,0,2,0
1121,39,7,Mix,4,RBE27,RBE,83,18-Oct-11,6.46,2.1319,0,NA,3,NA,NA,0,51,0,3,2,5,NA
909,32,15,T,3,FOR1,FOR,33,18-Oct-11,5.5039,2.1338,0,NA,3,NA,NA,0,47,0,9,0,9,0
912,32,18,T,3,HTD15,HTD,46,18-Oct-11,6.0811,2.1338,0,NA,2,NA,NA,0,29,0,8,0,8,0
69,3,5,Mix,1,DU3,DU,18,17-Oct-11,4.1434,2.1344,0,NA,2,NA,NA,0,28,0,5,0,5,NA
1016,35,26,Mix,3,RBE32,RBE,84,18-Oct-11,7.4365,2.1346,0,NA,2,NA,NA,0,38,0,16,0,16,NA
184,7,10,Mix,1,DE7,DE,14,17-Oct-11,3.733,2.1371,0,NA,3,NA,NA,0,58,0,10,0,10,NA
177,7,3,Mix,1,FOR28,FOR,39,17-Oct-11,5.3028,2.1428,0,NA,1,NA,NA,0,23,0,2,0,2,NA
695,25,3,Mix,3,HTD15,HTD,46,18-Oct-11,6.8376,2.1445,0,NA,3,NA,NA,0,41,0,6,0,6,NA
519,19,1,T,2,WT11,WT,103,17-Oct-11,5.4201,2.1468,0,NA,2,NA,NA,0,47,0,6,0,6,0
1323,45,17,Mix,4,RBE38,RBE,86,18-Oct-11,NA,2.15,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2287,78,23,T,7,DU4,DU,19,20-Oct-11,4.7925,2.1502,0,NA,2,NA,NA,0,36,0,8,0,8,0
356,13,12,Mix,2,WR22,WR,96,17-Oct-11,5.0377,2.1517,0,NA,2,NA,NA,0,29,0,6,0,6,NA
2527,87,11,T,7,AC7,AC,5,20-Oct-11,8.1013,2.1526,0,NA,3,NA,NA,0,51,0,13,1,14,0
11,1,11,T,1,HTD19,HTD,47,17-Oct-11,6.2577,2.1601,0,NA,4,NA,NA,0,60,0,39,0,39,0
2206,76,6,T,7,RBE24,RBE,81,20-Oct-11,3.9341,2.1615,0,NA,3,NA,NA,0,38,0,25,0,25,0
1728,59,14,T,5,FOR1,FOR,33,19-Oct-11,5.2286,2.1622,0,NA,3,NA,NA,0,47,0,16,0,16,0
1177,40,31,Mix,4,WR40a,WR,102,18-Oct-11,3.646,2.1667,0,NA,3,NA,NA,0,75,0,0,0,0,NA
908,32,14,T,3,RBE40,RBE,87,18-Oct-11,4.4659,2.1683,0,NA,3,NA,NA,0,55,0,2,0,2,0
831,29,11,T,3,DE13,DE,16,18-Oct-11,6.1857,2.1726,0,NA,2,NA,NA,0,41,0,4,0,4,0
539,19,21,T,2,DU26,DU,21,17-Oct-11,5.279,2.1766,0,NA,4,NA,NA,0,76,0,2,0,2,0
658,23,30,T,2,RBE25,RBE,82,17-Oct-11,4.428,2.1781,0,NA,2,NA,NA,0,30,0,10,0,10,0
835,29,15,T,3,RBE23,RBE,80,18-Oct-11,5.4591,2.1782,0,NA,2,NA,NA,0,29,0,2,2,4,0
542,19,24,T,2,RBE45,RBE,89,17-Oct-11,3.6802,2.18,0,NA,2,NA,NA,0,30,0,4,0,4,0
28,1,28,T,1,WT39,WT,112,17-Oct-11,6.7627,2.1832,0,NA,2,NA,NA,0,25,0,6,0,6,0
2225,76,25,T,7,FOR19,FOR,37,20-Oct-11,6.3634,2.1847,0,NA,3,NA,NA,0,38,0,9,0,9,0
1290,44,16,T,4,WT39,WT,112,18-Oct-11,6.2204,2.1859,0,NA,2,NA,NA,0,36,0,4,0,4,0
282,10,30,T,1,WR22,WR,96,17-Oct-11,6.1658,2.1867,0,NA,2,NA,NA,0,46,0,8,0,8,0
533,19,15,T,2,FOR15,FOR,35,17-Oct-11,4.7461,2.1912,0,NA,2,NA,NA,0,41,0,7,0,7,0
653,23,25,T,2,DU28,DU,22,17-Oct-11,5.4572,2.1912,0,NA,3,NA,NA,0,55,0,3,0,3,0
1702,58,20,T,5,F218,F2,26,19-Oct-11,3.4764,2.1914,0,NA,3,NA,NA,0,77,0,3,0,3,0
463,16,23,T,2,RBE23,RBE,80,17-Oct-11,5.8935,2.1934,0,NA,5,NA,NA,0,67,0,1,0,1,0
929,33,3,Mix,3,HTR15,HTR,58,18-Oct-11,5.4867,2.1945,0,NA,4,NA,NA,0,70,0,9,1,10,NA
70,3,6,Mix,1,HTR11,HTR,55,17-Oct-11,5,2.2,1,93,8,3NA7,1,0,NA,0,21,11,32,NA
2090,72,18,Mix,6,HTR13,HTR,56,19-Oct-11,7.4,2.2,1,102,8,1NA5,1,0,NA,0,7,22,29,NA
1368,47,2,R,4,HTR11,HTR,55,18-Oct-11,8.9,2.2,1,100,9,1NA9,1,0,NA,0,1,4,5,NA
2675,92,21,Mix,8,KA9,KA,66,21-Oct-11,14.8,2.2,1,102,9,2NA3,1,0,NA,0,24,27,51,NA
2291,78,27,T,7,KA17,KA,69,20-Oct-11,5.7135,2.2036,0,NA,2,NA,NA,0,27,0,1,0,1,0
2525,87,9,T,7,HTD2,HTD,43,20-Oct-11,4.3251,2.2039,0,NA,3,NA,NA,0,43,0,4,0,4,0
503,17,31,Mix,2,WR45,WR,100,17-Oct-11,5.4649,2.2067,0,NA,2,NA,NA,0,56,0,0,0,0,NA
1229,42,19,T,4,RBE4,RBE,74,18-Oct-11,10.8328,2.2084,0,NA,5,NA,NA,0,60,0,7,0,7,0
1692,58,10,T,5,FOR18,FOR,36,19-Oct-11,7.9237,2.2096,0,NA,3,NA,NA,0,44,0,1,0,1,0
450,16,10,T,2,RBE27,RBE,83,17-Oct-11,4.4935,2.2111,0,NA,2,NA,NA,0,30,0,15,0,15,0
464,16,24,T,2,RBE14,RBE,75,17-Oct-11,4.8189,2.2116,0,NA,3,NA,NA,0,91,0,6,0,6,0
2114,73,10,T,6,FOR43,FOR,42,19-Oct-11,3.0768,2.2163,0,NA,2,NA,NA,0,40,0,4,0,4,0
1589,55,3,T,5,HTD9,HTD,45,19-Oct-11,4.5283,2.2204,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1158,40,12,Mix,4,AC15,AC,10,18-Oct-11,6.9396,2.2233,0,NA,2,NA,NA,0,35,0,13,0,13,NA
2524,87,8,T,7,FOR18,FOR,36,20-Oct-11,5.5842,2.2279,0,NA,3,NA,NA,0,32,0,2,0,2,0
846,29,26,T,3,AC21,AC,12,18-Oct-11,5.8462,2.2284,0,NA,3,NA,NA,0,60,0,10,0,10,0
1739,59,25,T,5,F226,F2,30,19-Oct-11,5.8952,2.2297,0,NA,2,NA,NA,0,34,0,5,0,5,0
1304,44,30,T,4,DU26,DU,21,18-Oct-11,6.0006,2.2304,0,NA,2,NA,NA,0,24,0,4,0,4,0
1212,42,2,T,4,DU28,DU,22,18-Oct-11,4.5665,2.232,0,NA,3,NA,NA,0,46,0,2,3,5,0
1867,64,11,T,5,FOR11,FOR,34,19-Oct-11,5.052,2.2328,0,NA,2,NA,NA,0,27,0,5,0,5,0
2736,95,4,T,8,AC7,AC,5,21-Oct-11,6.3187,2.233,0,NA,3,NA,NA,0,59,0,0,0,0,0
941,33,15,Mix,3,DU4,DU,19,18-Oct-11,6.8244,2.2348,0,NA,3,NA,NA,0,25,0,2,0,2,NA
2313,79,17,Mix,7,WR34,WR,98,20-Oct-11,6.6252,2.2421,0,NA,2,NA,NA,0,36,0,12,0,12,NA
2617,90,27,T,8,RBE21,RBE,79,21-Oct-11,5.609,2.2445,0,NA,3,NA,NA,0,37,0,14,0,14,0
1598,55,12,T,5,RBE20,RBE,78,19-Oct-11,4.8799,2.2453,0,NA,3,NA,NA,0,49,0,8,0,8,0
500,17,28,Mix,2,RBE34,RBE,85,17-Oct-11,3.6415,2.2487,0,NA,3,NA,NA,0,43,0,3,0,3,NA
1181,41,3,Mix,4,WR42,WR,99,18-Oct-11,8.3316,2.2499,0,NA,3,NA,NA,0,39,0,7,0,7,NA
260,10,8,T,1,RBE4,RBE,74,17-Oct-11,6.1494,2.2505,0,NA,3,NA,NA,0,48,0,0,0,0,0
454,16,14,T,2,HTR13,HTR,56,17-Oct-11,5.0271,2.2525,0,NA,4,NA,NA,0,72,0,6,0,6,0
1252,43,10,T,4,HTR1,HTR,53,18-Oct-11,3.9436,2.2541,0,NA,3,NA,NA,0,72,0,10,0,10,0
826,29,6,T,3,RBE45,RBE,89,18-Oct-11,3.8936,2.2549,0,NA,2,NA,NA,0,29,0,3,0,3,0
156,5,28,Mix,1,AC21,AC,12,17-Oct-11,3.1736,2.2553,0,NA,2,NA,NA,0,44,0,0,0,0,NA
61,2,29,R,1,HTR19,HTR,59,17-Oct-11,5.0149,2.2567,0,NA,3,NA,NA,0,45,0,25,0,25,NA
2526,87,10,T,7,WR31,WR,97,20-Oct-11,5.8053,2.2584,0,NA,2,NA,NA,0,33,0,21,0,21,0
18,1,18,T,1,DE15,DE,17,17-Oct-11,6.6309,2.2601,0,NA,4,NA,NA,0,81,0,7,0,7,0
922,32,28,T,3,DE11,DE,15,18-Oct-11,5.4554,2.2663,0,NA,2,NA,NA,0,41,0,4,0,4,0
1022,35,32,Mix,3,DU26,DU,21,18-Oct-11,5.7595,2.2715,0,NA,3,NA,NA,0,54,0,6,3,9,NA
2452,83,28,Mix,7,FOR26,FOR,38,20-Oct-11,6.0812,2.2721,0,NA,2,NA,NA,0,36,0,5,0,5,NA
103,4,7,T,1,RBE43,RBE,88,17-Oct-11,6.7201,2.2753,0,NA,2,NA,NA,0,42,0,12,0,12,0
2608,90,18,T,8,RBE43,RBE,88,21-Oct-11,4.7066,2.2775,0,NA,2,NA,NA,0,32,0,15,0,15,0
1865,64,9,T,5,AC7,AC,5,19-Oct-11,5.7652,2.2778,0,NA,3,NA,NA,0,61,0,2,0,2,0
71,3,7,Mix,1,WT39,WT,112,17-Oct-11,5.2741,2.2795,0,NA,4,NA,NA,0,58,0,5,0,5,NA
1618,55,32,T,5,HTR25,HTR,60,19-Oct-11,4.0343,2.2803,0,NA,2,NA,NA,0,40,0,8,0,8,0
182,7,8,Mix,1,WT37,WT,111,17-Oct-11,8.3197,2.2835,0,NA,3,NA,NA,0,29,0,6,2,8,NA
1732,59,18,T,5,RBE27,RBE,83,19-Oct-11,9.1293,2.2847,0,NA,4,NA,NA,0,41,0,6,0,6,0
1706,58,24,T,5,AC20,AC,11,19-Oct-11,5.7078,2.285,0,NA,3,NA,NA,0,63,0,0,0,0,0
2851,98,23,Mix,8,AC20,AC,11,21-Oct-11,2.3942,2.2851,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA
2289,78,25,T,7,WT23,WT,105,20-Oct-11,6.0108,2.2865,0,NA,2,NA,NA,0,33,0,6,0,6,0
898,32,4,T,3,WT23,WT,105,18-Oct-11,5.6024,2.29,0,NA,2,NA,NA,0,42,0,1,0,1,0
1207,41,29,Mix,4,FOR38,FOR,40,18-Oct-11,5.8028,2.2956,0,NA,3,NA,NA,0,38,0,4,0,4,NA
350,13,6,Mix,2,F226,F2,30,17-Oct-11,8,2.3,1,95,6,3NA9,1,0,NA,0,11,9,20,NA
1165,40,19,Mix,4,FOR28,FOR,39,18-Oct-11,4.0457,2.3045,0,NA,3,NA,NA,0,58,0,4,0,4,NA
2620,90,30,T,8,RBE32,RBE,84,21-Oct-11,4.4004,2.3067,0,NA,3,NA,NA,0,52,0,8,0,8,0
1272,43,30,T,4,RBE25,RBE,82,18-Oct-11,6.0125,2.3076,0,NA,3,NA,NA,0,46,0,11,0,11,0
1147,40,1,Mix,4,RBE2,RBE,73,18-Oct-11,6.3958,2.3088,0,NA,3,NA,NA,0,45,0,5,4,9,NA
839,29,19,T,3,WT32,WT,108,18-Oct-11,4.0606,2.3093,0,NA,4,NA,NA,0,79,0,5,0,5,0
2278,78,14,T,7,WT11,WT,103,20-Oct-11,5.159,2.3103,0,NA,2,NA,NA,0,27,0,3,0,3,0
1733,59,19,T,5,WT36,WT,110,19-Oct-11,5.6104,2.3113,0,NA,2,NA,NA,0,28,0,11,0,11,0
1135,39,21,Mix,4,FOR18,FOR,36,18-Oct-11,4.7584,2.317,0,NA,2,NA,NA,0,35,0,6,0,6,NA
1145,39,31,Mix,4,AC12,AC,7,18-Oct-11,4.5093,2.3185,0,NA,4,NA,NA,0,53,0,8,2,10,NA
654,23,26,T,2,AC13,AC,8,17-Oct-11,5.0902,2.3218,0,NA,2,NA,NA,0,30,0,3,0,3,0
452,16,12,T,2,HTR19,HTR,59,17-Oct-11,6.4219,2.3261,0,NA,NA,NA,NA,1,NA,1,NA,NA,NA,0
1516,52,8,Mix,4,WR18,WR,95,18-Oct-11,6.0064,2.3278,0,NA,1,NA,NA,0,29,0,9,0,9,NA
2534,87,18,T,8,DE13,DE,16,21-Oct-11,5.08,2.3308,0,NA,2,NA,NA,0,26,0,18,0,18,0
1167,40,21,Mix,4,HTR1,HTR,53,18-Oct-11,3.7624,2.3332,0,NA,3,NA,NA,0,54,0,0,0,0,NA
2242,77,10,T,7,HTR15,HTR,58,20-Oct-11,8.315,2.3364,0,NA,4,NA,NA,0,58,0,22,0,22,0
1672,57,22,Mix,5,FOR1,FOR,33,19-Oct-11,7.3318,2.3369,0,NA,2,NA,NA,0,25,0,5,0,5,NA
1301,44,27,T,4,FOR28,FOR,39,18-Oct-11,5.5557,2.3437,0,NA,2,NA,NA,0,36,0,9,0,9,0
120,4,24,T,1,HTR43,HTR,62,17-Oct-11,5.5148,2.344,0,NA,2,NA,NA,0,31,0,5,0,5,0
444,16,4,T,2,F27,F2,23,17-Oct-11,4.8347,2.3532,0,NA,2,NA,NA,0,30,0,7,0,7,0
15,1,15,T,1,WT32,WT,108,17-Oct-11,4.0715,2.3538,0,NA,6,NA,NA,0,83,0,0,0,0,0
1658,57,8,Mix,5,HTD20,HTD,48,19-Oct-11,5.0383,2.3552,0,NA,2,NA,NA,0,28,0,3,0,3,NA
261,10,9,T,1,HTD15,HTD,46,17-Oct-11,2.2143,2.3559,0,NA,4,NA,NA,0,58,0,0,0,0,0
1105,38,19,T,4,F211,F2,24,18-Oct-11,4.0717,2.3591,0,NA,2,NA,NA,0,46,0,14,0,14,0
904,32,10,T,3,RBE4,RBE,74,18-Oct-11,4.1551,2.3626,0,NA,3,NA,NA,0,96,0,7,0,7,0
2158,74,22,T,6,WT23,WT,105,19-Oct-11,5.2345,2.363,0,NA,2,NA,NA,0,28,0,8,0,8,0
919,32,25,T,3,WT31,WT,107,18-Oct-11,4.2995,2.3633,0,NA,3,NA,NA,0,35,0,2,0,2,0
21,1,21,T,1,WR34,WR,98,17-Oct-11,5.9504,2.3637,0,NA,2,NA,NA,0,40,0,8,0,8,0
